Title,Image
A Constitutional Crisis: The End of Free Speech and the Rise of the Modern-Day Gestapo,https://www.globalresearch.ca/wp-content/uploads/2022/08/us-government-censorship-freedom-speech-51x46.jpg
Strategic Semiconductor Microchips: Taiwan’s TSMC’s Arizona Plant Has Pressed the Fast-forward Button on Its Expansion Plans,https://www.globalresearch.ca/wp-content/uploads/2025/05/tsmc-51x46.jpeg
"The Commemoration of Nakba Day May 15 2025: Juggling Faith, Resistance and Love of Homeland.",https://www.globalresearch.ca/wp-content/uploads/2025/05/al-aqsa-martyrs-brigade-51x46.png
An American Pope. “The wish ‘God bless America’ might have a truer meaning”,https://www.globalresearch.ca/wp-content/uploads/2025/05/pope-leo-xiv-51x46.png
IMPORTANT ARTICLE: How Probiotics in Fermented Dairy Help Manage Osteoporosis,https://www.globalresearch.ca/wp-content/uploads/2024/06/osteoarthritis-51x46.jpeg
There Might be a Method to the Madness of Trump Unexpectedly Damaging India-US Ties,https://www.globalresearch.ca/wp-content/uploads/2025/05/trump-us-india-51x46.jpeg
“Will Turkey release Kurdish prisoners?” Interview with Wladimir van Wilgenburg,https://www.globalresearch.ca/wp-content/uploads/2025/05/kurdish-turkey-51x46.jpg
Trump Envoy Reveals NATO Troop Deployment Plans for Ukraine,https://www.globalresearch.ca/wp-content/uploads/2024/11/trump-putin-nato-ukraine-war-51x46.jpeg
A New Phony “Special Tribunal for the Crime of Aggression Against Ukraine” Is in the Making in The Hague. Stephen Karganovic,https://www.globalresearch.ca/wp-content/uploads/2014/11/tribunal-balance-51x46.jpg
We Are Stronger Together. Your Donations Are Making an Impact.,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Selected Articles: Video: Donald Trump and the Semiconductor Crisis. The Strategic Role of Taiwan’s TSMC,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Is Washington Still Trying to Pull Off A Kissinger-Style “India-BRICS Split”?,https://www.globalresearch.ca/wp-content/uploads/2025/05/modi-us-china-51x46.jpeg
"The Tariff Wars, The Abolition of USAID? Deceptions, A US Incurable Disease. Peter Koenig",https://www.globalresearch.ca/wp-content/uploads/2016/12/USAID-51x46.jpg
"BRICS Nations and Israel: Hype, Hope and Helplessness. Prof Patrick Bond",https://www.globalresearch.ca/wp-content/uploads/2025/05/patrick-bond-51x46.png
"Video: The Truth About U.S. State Department. Regime Change, USAID. Whitney Webb",https://www.globalresearch.ca/wp-content/uploads/2025/05/webb-halper-51x46.png
Hundreds of Thousands of Gazans Being Starved to Death as World Watches,https://www.globalresearch.ca/wp-content/uploads/2025/05/gaza-starvation-2025-51x46.jpeg
Trump Is Making America Constitutionally Literate—By Violating the Constitution,https://www.globalresearch.ca/wp-content/uploads/2020/10/constitution-800x508-51x46.jpg
"The Stagnating European Union, Türkiye and Today’s Realities",https://www.globalresearch.ca/wp-content/uploads/2024/02/eu-european-union-51x46.jpg
"Video: The US-NATO War Against Yugoslavia, the Globalization of War",https://www.globalresearch.ca/wp-content/uploads/2025/05/chossudovsky-beoforum-video-51x46.png
"“The Money Trust” “Overview,” “The Second Boer War”",https://www.globalresearch.ca/wp-content/uploads/2025/05/boer-commandos-boer-war-51x46.jpeg
"Trump’s Election, Gaza-Ukraine Wars, Nord Stream Pipeline Sabotage: Death Knells All to Truth and Democracy in the 21st Century",https://www.globalresearch.ca/wp-content/uploads/2019/07/Post-Truth-51x46.jpg
"USA Future Is Best Guided by MAPA, Not MAGA:”Make America Protective Always”.",https://www.globalresearch.ca/wp-content/uploads/2024/06/american-society-51x46.jpeg
Syrian Fake News. 13 Years of Lies That Have Destroyed Syria,https://www.globalresearch.ca/wp-content/uploads/2025/05/syrian-fake-news-book-cover-51x46.png
Why Russia Might Need Iranian Missiles. Sounds Contradictory?,https://www.globalresearch.ca/wp-content/uploads/2025/05/fath-360-iran-missiles-russia-51x46.jpeg
Trump Says He Begins to “Doubt” Zelensky Will Make a Peace Deal with Putin,https://www.globalresearch.ca/wp-content/uploads/2022/03/zelensky-putin-51x46.jpg
Palestine and the Collapse of the Rules-Based World Order,https://www.globalresearch.ca/wp-content/uploads/2025/04/gaza-genocide-1-51x46.jpeg
Does Elon Musk Hold the Key to Economic Prosperity?,https://www.globalresearch.ca/wp-content/uploads/2023/11/elon-musk-51x46.jpeg
Hostilidade ocidental no Ártico leva a Rússia a abandonar acordos com países nórdicos.,https://www.globalresearch.ca/wp-content/uploads/2025/05/Capture-d’écran-le-2025-05-13-à-13.10.28-51x46.png
Video: Donald Trump and the Semiconductor Crisis. “Where are the Microchips?” The Strategic Role of Taiwan’s TSMC,https://www.globalresearch.ca/wp-content/uploads/2025/05/trump-investment-speech-51x46.png
Selected Articles: Third-Party Mediation Between Russia and Ukraine Is Approaching Its Limits,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Third-Party Mediation Between Russia and Ukraine Is Approaching Its Limits,https://www.globalresearch.ca/wp-content/uploads/2025/05/putin-trump-zelensky-ukraine-ceasefire-51x46.jpeg
Capitalism versus Socialism: The Great Debate Revisited,https://www.globalresearch.ca/wp-content/uploads/2018/04/Capitalism-Isnt-Working-e1524963443526-51x46.jpg
New Peer-reviewed Study Again Confirms Childhood Vaccines Are Likely Responsible for Nearly 80% of the Autism Cases in US,https://www.globalresearch.ca/wp-content/uploads/2019/09/aluminum-vaccines-autism-51x46.jpg
The Monster Behind Weather Engineering?,https://www.globalresearch.ca/wp-content/uploads/2018/12/chemtrails-e1526478229443-51x46.jpg
The Plan to Destroy the U.S. Is in Motion. Richard C. Cook,https://www.globalresearch.ca/wp-content/uploads/2018/05/deep-state-51x46.jpg
The Kiev-Washington Mineral Resources Deal. “A Difficult Partnership”,https://www.globalresearch.ca/wp-content/uploads/2025/05/metal-mining-51x46.jpeg
"US Anti-China Campaign: Continuity, Contradictions, and Opportunities for BRICS. Dr. Uriel Araujo",https://www.globalresearch.ca/wp-content/uploads/2025/05/us-anti-china-51x46.jpeg
The US-China Tariff War. Peter Koenig,https://www.globalresearch.ca/wp-content/uploads/2022/12/china-us-51x46.jpg
Commemorating Mummy: Reflections on Mother’s Day,https://www.globalresearch.ca/wp-content/uploads/2025/05/mothers-day-51x46.jpeg
Rita Mary Rose Curtin. A Mother’s Day Tribute,https://www.globalresearch.ca/wp-content/uploads/2025/05/rita-rose-curtin-51x46.jpeg
"Who is Nikola Tesla? “… The Whole Earth will be Converted into  a Huge Brain.” (N. Tesla, 99 Years Ago in January 1926)",https://www.globalresearch.ca/wp-content/uploads/2010/07/120226-51x46.jpg
Renewed Hope and Dynamic Leadership: Burkina Faso’s Path Forward Under Ibrahim Traoré,https://www.globalresearch.ca/wp-content/uploads/2025/05/Ibrahim-Traoré-51x46.jpeg
"Transgenic, Transgender, Transhuman – Techno-Obsessive Agenda of the “Less Than Human”",https://www.globalresearch.ca/wp-content/uploads/2025/05/transhuman-51x46.jpeg
"Selected Articles: Surprise, Surprise: Bibi Discovers “Secret Iranian Nuclear Weapons Facility” in Iran",https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Gut Microbiome and the Brain-Gut Connection: A New Frontier in Understanding Stress Resilience,https://www.globalresearch.ca/wp-content/uploads/2025/05/gut-health-51x46.jpeg
Lula (e a esquerda) na encruzilhada,https://www.globalresearch.ca/wp-content/uploads/2025/05/Capture-d’écran-le-2025-05-15-à-13.03.06-51x46.png
Burkina Faso Gains International Recognition for Revolutionary Stance Against Imperialism,https://www.globalresearch.ca/wp-content/uploads/2025/05/Burkina-Faso-leader-Capt.-Traore-51x46.jpg
“Fractional Idiocy” … and “Spherical Bastards”. Emanuel Garcia,https://www.globalresearch.ca/wp-content/uploads/2021/08/Covid-vaccine-coercion-scapegoat-unvaccinated-feature-1-800x417-51x46.jpg
The CIA’s War-before-War: From Iraq to Iran,https://www.globalresearch.ca/wp-content/uploads/2025/05/iran-iraq-us-51x46.jpeg
In Defense of Iran as Uncertainty Looms over U.S. Nuclear Negotiations,https://www.globalresearch.ca/wp-content/uploads/2018/09/JCPOA-51x46.jpg
Modi Stresses Importance of Russian S-400 for India’s Security,https://www.globalresearch.ca/wp-content/uploads/2025/05/modi-india-51x46.jpeg
Istanbul Summit: Should It be a “Peace Negotiation” or an Acceptance of Surrender as the US Loses the War in Ukraine?,https://www.globalresearch.ca/wp-content/uploads/2022/07/us-ukraine-russia-51x46.png
Ukrainian EU Membership Would Internationalize the War: Hungary Prime Minister Viktor Orban,https://www.globalresearch.ca/wp-content/uploads/2023/05/eu-commission-ukraine-leyen-zelensky-51x46.jpg
The Growing Complexity of Democratic Societies and Industrialized Economies: The Risk of a Vicious Cycle of Problems and Crises,https://www.globalresearch.ca/wp-content/uploads/2016/11/Debt-Bomb1-51x46.jpg
Western Hostility in the Arctic Leads Russia to Abandon Agreements with Nordic Countries,https://www.globalresearch.ca/wp-content/uploads/2025/05/Capture-d’écran-le-2025-05-13-à-13.10.28-51x46.png
Video: China Says “NO to Donald Trump”. 中国对唐纳德·特朗普说“不”,https://www.globalresearch.ca/wp-content/uploads/2017/01/China-and-Trump-51x46.png
Selected Articles: How Probiotics in Fermented Dairy Help Manage Osteoporosis,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
"Commemorating Nakba, 77 years Ago: Palestine Apartheid, Stolen Lives and Land,  History Erased, United Nations Deaf Mute. Felicity Arbuthnot",https://www.globalresearch.ca/wp-content/uploads/2015/10/Palestine-nations-unies-51x46.jpg
Video: The Globalization of War. The Pentagon’s WWIII Scenario against Four Strategic Countries. Michel Chossudovsky,https://www.globalresearch.ca/wp-content/uploads/2023/08/Needs_Of_War-768x432-51x46.jpg
Death by Impunity in Gaza: Perspectives on NAKBA 1948 (نكبة) and NAKBA 2023-?,https://www.globalresearch.ca/wp-content/uploads/2024/01/Dead-Palestinian-Children2-51x46.jpg
President Trump’s Proposal to Eliminate Income Taxes: Can It be Done?,https://www.globalresearch.ca/wp-content/uploads/2017/10/US-Tax-scheme-51x46.jpg
A Constitutional Crisis: The End of Free Speech and the Rise of the Modern-Day Gestapo,https://www.globalresearch.ca/wp-content/uploads/2022/08/us-government-censorship-freedom-speech-51x46.jpg
Strategic Semiconductor Microchips: Taiwan’s TSMC’s Arizona Plant Has Pressed the Fast-forward Button on Its Expansion Plans,https://www.globalresearch.ca/wp-content/uploads/2025/05/tsmc-51x46.jpeg
"The Commemoration of Nakba Day May 15 2025: Juggling Faith, Resistance and Love of Homeland.",https://www.globalresearch.ca/wp-content/uploads/2025/05/al-aqsa-martyrs-brigade-51x46.png
An American Pope. “The wish ‘God bless America’ might have a truer meaning”,https://www.globalresearch.ca/wp-content/uploads/2025/05/pope-leo-xiv-51x46.png
IMPORTANT ARTICLE: How Probiotics in Fermented Dairy Help Manage Osteoporosis,https://www.globalresearch.ca/wp-content/uploads/2024/06/osteoarthritis-51x46.jpeg
There Might be a Method to the Madness of Trump Unexpectedly Damaging India-US Ties,https://www.globalresearch.ca/wp-content/uploads/2025/05/trump-us-india-51x46.jpeg
“Will Turkey release Kurdish prisoners?” Interview with Wladimir van Wilgenburg,https://www.globalresearch.ca/wp-content/uploads/2025/05/kurdish-turkey-51x46.jpg
Donald Trump Wants to Transform Gaza into a “U.S. Territory”? Goodbye to “Greater Israel”?,https://www.globalresearch.ca/wp-content/uploads/2025/02/trump-netanyahu-51x46.jpeg
Trump Envoy Reveals NATO Troop Deployment Plans for Ukraine,https://www.globalresearch.ca/wp-content/uploads/2024/11/trump-putin-nato-ukraine-war-51x46.jpeg
A New Phony “Special Tribunal for the Crime of Aggression Against Ukraine” Is in the Making in The Hague. Stephen Karganovic,https://www.globalresearch.ca/wp-content/uploads/2014/11/tribunal-balance-51x46.jpg
We Are Stronger Together. Your Donations Are Making an Impact.,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Selected Articles: Video: Donald Trump and the Semiconductor Crisis. The Strategic Role of Taiwan’s TSMC,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Is Washington Still Trying to Pull Off A Kissinger-Style “India-BRICS Split”?,https://www.globalresearch.ca/wp-content/uploads/2025/05/modi-us-china-51x46.jpeg
"The Tariff Wars, The Abolition of USAID? Deceptions, A US Incurable Disease. Peter Koenig",https://www.globalresearch.ca/wp-content/uploads/2016/12/USAID-51x46.jpg
"BRICS Nations and Israel: Hype, Hope and Helplessness. Prof Patrick Bond",https://www.globalresearch.ca/wp-content/uploads/2025/05/patrick-bond-51x46.png
"Video: The Truth About U.S. State Department. Regime Change, USAID. Whitney Webb",https://www.globalresearch.ca/wp-content/uploads/2025/05/webb-halper-51x46.png
Hundreds of Thousands of Gazans Being Starved to Death as World Watches,https://www.globalresearch.ca/wp-content/uploads/2025/05/gaza-starvation-2025-51x46.jpeg
Trump Is Making America Constitutionally Literate—By Violating the Constitution,https://www.globalresearch.ca/wp-content/uploads/2020/10/constitution-800x508-51x46.jpg
"The Stagnating European Union, Türkiye and Today’s Realities",https://www.globalresearch.ca/wp-content/uploads/2024/02/eu-european-union-51x46.jpg
"Video: The US-NATO War Against Yugoslavia, the Globalization of War",https://www.globalresearch.ca/wp-content/uploads/2025/05/chossudovsky-beoforum-video-51x46.png
"“The Money Trust” “Overview,” “The Second Boer War”",https://www.globalresearch.ca/wp-content/uploads/2025/05/boer-commandos-boer-war-51x46.jpeg
"Trump’s Election, Gaza-Ukraine Wars, Nord Stream Pipeline Sabotage: Death Knells All to Truth and Democracy in the 21st Century",https://www.globalresearch.ca/wp-content/uploads/2019/07/Post-Truth-51x46.jpg
"USA Future Is Best Guided by MAPA, Not MAGA:”Make America Protective Always”.",https://www.globalresearch.ca/wp-content/uploads/2024/06/american-society-51x46.jpeg
Syrian Fake News. 13 Years of Lies That Have Destroyed Syria,https://www.globalresearch.ca/wp-content/uploads/2025/05/syrian-fake-news-book-cover-51x46.png
Why Russia Might Need Iranian Missiles. Sounds Contradictory?,https://www.globalresearch.ca/wp-content/uploads/2025/05/fath-360-iran-missiles-russia-51x46.jpeg
Trump Says He Begins to “Doubt” Zelensky Will Make a Peace Deal with Putin,https://www.globalresearch.ca/wp-content/uploads/2022/03/zelensky-putin-51x46.jpg
Palestine and the Collapse of the Rules-Based World Order,https://www.globalresearch.ca/wp-content/uploads/2025/04/gaza-genocide-1-51x46.jpeg
Does Elon Musk Hold the Key to Economic Prosperity?,https://www.globalresearch.ca/wp-content/uploads/2023/11/elon-musk-51x46.jpeg
Hostilidade ocidental no Ártico leva a Rússia a abandonar acordos com países nórdicos.,https://www.globalresearch.ca/wp-content/uploads/2025/05/Capture-d’écran-le-2025-05-13-à-13.10.28-51x46.png
Video: Donald Trump and the Semiconductor Crisis. “Where are the Microchips?” The Strategic Role of Taiwan’s TSMC,https://www.globalresearch.ca/wp-content/uploads/2025/05/trump-investment-speech-51x46.png
Selected Articles: Third-Party Mediation Between Russia and Ukraine Is Approaching Its Limits,https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
Third-Party Mediation Between Russia and Ukraine Is Approaching Its Limits,https://www.globalresearch.ca/wp-content/uploads/2025/05/putin-trump-zelensky-ukraine-ceasefire-51x46.jpeg
Capitalism versus Socialism: The Great Debate Revisited,https://www.globalresearch.ca/wp-content/uploads/2018/04/Capitalism-Isnt-Working-e1524963443526-51x46.jpg
New Peer-reviewed Study Again Confirms Childhood Vaccines Are Likely Responsible for Nearly 80% of the Autism Cases in US,https://www.globalresearch.ca/wp-content/uploads/2019/09/aluminum-vaccines-autism-51x46.jpg
The Monster Behind Weather Engineering?,https://www.globalresearch.ca/wp-content/uploads/2018/12/chemtrails-e1526478229443-51x46.jpg
The Plan to Destroy the U.S. Is in Motion. Richard C. Cook,https://www.globalresearch.ca/wp-content/uploads/2018/05/deep-state-51x46.jpg
The Kiev-Washington Mineral Resources Deal. “A Difficult Partnership”,https://www.globalresearch.ca/wp-content/uploads/2025/05/metal-mining-51x46.jpeg
"US Anti-China Campaign: Continuity, Contradictions, and Opportunities for BRICS. Dr. Uriel Araujo",https://www.globalresearch.ca/wp-content/uploads/2025/05/us-anti-china-51x46.jpeg
The US-China Tariff War. Peter Koenig,https://www.globalresearch.ca/wp-content/uploads/2022/12/china-us-51x46.jpg
Commemorating Mummy: Reflections on Mother’s Day,https://www.globalresearch.ca/wp-content/uploads/2025/05/mothers-day-51x46.jpeg
Rita Mary Rose Curtin. A Mother’s Day Tribute,https://www.globalresearch.ca/wp-content/uploads/2025/05/rita-rose-curtin-51x46.jpeg
"Who is Nikola Tesla? “… The Whole Earth will be Converted into  a Huge Brain.” (N. Tesla, 99 Years Ago in January 1926)",https://www.globalresearch.ca/wp-content/uploads/2010/07/120226-51x46.jpg
Renewed Hope and Dynamic Leadership: Burkina Faso’s Path Forward Under Ibrahim Traoré,https://www.globalresearch.ca/wp-content/uploads/2025/05/Ibrahim-Traoré-51x46.jpeg
"Transgenic, Transgender, Transhuman – Techno-Obsessive Agenda of the “Less Than Human”",https://www.globalresearch.ca/wp-content/uploads/2025/05/transhuman-51x46.jpeg
"Selected Articles: Surprise, Surprise: Bibi Discovers “Secret Iranian Nuclear Weapons Facility” in Iran",https://www.globalresearch.ca/wp-content/themes/globalresearch/images/content/default-51x46.jpg
The Green Energy Scam and the Deceptive UN/WEF Narratives of Green Politics,https://www.globalresearch.ca/wp-content/uploads/2019/01/Green-New-Deal-51x46.jpg
Confronting Neo-Colonialism in Burkina Faso: Who Is Captain Ibrahim Traoré?,https://www.globalresearch.ca/wp-content/uploads/2025/05/Ibrahim-Traore-51x46.png
"Surprise, Surprise: Bibi Discovers “Secret Iranian Nuclear Weapons Facility” in Iran",https://www.globalresearch.ca/wp-content/uploads/2025/05/iran-nuclear-facility-israel-51x46.jpeg
Video: Conflicts in Eurasia – Undermining Multipolarity?,https://www.globalresearch.ca/wp-content/uploads/2025/05/india-pakistan-51x46.jpeg
"Terrorism is “Made in the USA”. The “Global War on Terrorism” is a Fabrication, A Big Lie",https://www.globalresearch.ca/wp-content/uploads/2014/09/obama-terrorisme-guerre-51x46.jpg
Hollywood 1940s Pro-Soviet Movies: “Social Realism Cinema in America”,https://www.globalresearch.ca/wp-content/uploads/2022/07/thumbnail-2-1-51x46.jpeg
Bulgaria: Forced into the Eurozone? Relentless Road to Mass Poverty,https://www.globalresearch.ca/wp-content/uploads/2025/05/bulgarian-currency-51x46.jpeg
Missouri Puts Profits Over People’s Lives: New Israeli Chemical Limited (ICL) Facility: A Dangerous Legacy,https://www.globalresearch.ca/wp-content/uploads/2025/05/st-louis-icl-facility-51x46.png
Trump’s Ukraine Minerals Deal 2.0 Capitulation. Jack Rasmus,https://www.globalresearch.ca/wp-content/uploads/2025/02/rare-earth-ukraine-51x46.jpeg
Israeli Gas Exploration Licenses in Palestine’s Maritime Areas Are Illegal and Violate International Law,https://www.globalresearch.ca/wp-content/uploads/2014/07/gaza_gas_fields1-51x46.jpg
Fed Up with Benjamin Netanyahu? Has Donald Trump Finally Seen the light?,https://www.globalresearch.ca/wp-content/uploads/2025/05/netanyahu-congress-51x46.jpeg
Video: Criminal and Complicit Mainstream Media. Michel Chossudovsky,https://www.globalresearch.ca/wp-content/uploads/2017/10/media-disinformation-51x46.jpg
"Vaccinated vs. Unvaccinated: Serious and Irreversible Neurological, Developmental, and Immune-Related Health Risks",https://www.globalresearch.ca/wp-content/uploads/2022/12/pfizer-bivalent-booster-covid-vaccine-baby-kids-feature-800x417-51x46.jpg
"“Billionaires Try to Shrink World’s Population”: Secret Gathering Sponsored by Bill Gates, 2009 Meeting of “The Good Club”",https://www.globalresearch.ca/wp-content/uploads/2020/10/cash-money-billionaire-51x46.jpg
"85 Years Ago: Fall of France, the Wehrmacht’s Advance Through the Ardennes Forest",https://www.globalresearch.ca/wp-content/uploads/2020/08/Soldat_Francès_al_Saar-51x46.jpg
"Towards an “Oppressive Digital New World Order”.  UN  “World for the Future” Conference. 22-23 September 2024.  Borderless “Enslavement Package”, Digital Control over 8 Billion People",https://www.globalresearch.ca/wp-content/uploads/2024/09/UNGA-51x46.jpeg
"Is 2025 to be the Year That Billionaires, Bandits and the Blind Rule the Earth? Julian Rose",https://www.globalresearch.ca/wp-content/uploads/2023/09/Why-Elites-Are-Winning-the-War-on-Cash-650x360-51x46.jpg
War is Impossible Where There is Love: When the Minds and Hearts of Youth Are Programmed to be Killers,https://www.globalresearch.ca/wp-content/uploads/2016/01/us-gave-books-to-make-children-killers-51x46.jpg
